ID,isDelinquent,term,gender,purpose,home_ownership,age,FICO
10813,1,36 months,Female,House,Mortgage,>25,300-500
10814,1,36 months,Male,House,Mortgage,20-25,300-500
10815,1,36 months,Male,House,Rent,20-25,300-500
10816,1,36 months,Male,House,Rent,20-25,300-500
10817,1,36 months,Female,House,Rent,>25,300-500
10818,1,36 months,Male,House,Rent,>25,>500
10819,0,36 months,Female,House,Rent,20-25,>500
10820,1,36 months,Female,Personal,Mortgage,>25,>500
10821,1,36 months,Female,Personal,Mortgage,>25,>500
10822,0,36 months,Female,House,Mortgage,>25,>500
10823,1,36 months,Male,Other,Mortgage,>25,>500
10824,0,60 months,Male,other,Mortgage,>25,>500
10825,0,36 months,Female,Personal,Mortgage,>25,>500
10826,1,36 months,Male,House,Rent,20-25,300-500
10827,1,36 months,Female,Wedding,Rent,>25,>500
10828,0,36 months,Female,House,Own,20-25,300-500
10829,0,36 months,Male,House,Rent,20-25,300-500
10830,1,36 months,Male,Wedding,Rent,20-25,300-500
10831,1,36 months,Male,Wedding,Mortgage,20-25,300-500
10832,0,36 months,Male,House,Mortgage,20-25,300-500
10833,1,36 months,Female,House,Mortgage,>25,300-500
10834,1,36 months,Male,House,Mortgage,20-25,300-500
10835,1,36 months,Male,House,Rent,20-25,300-500
10836,1,36 months,Male,House,Mortgage,20-25,300-500
10837,1,36 months,Male,House,Mortgage,20-25,300-500
10838,1,36 months,Female,House,Mortgage,>25,300-500
10839,1,36 months,Male,House,Rent,>25,>500
10840,1,36 months,Female,Personal,Own,>25,300-500
10841,1,36 months,Female,House,Mortgage,>25,300-500
10842,1,36 months,Female,House,Mortgage,>25,300-500
10843,0,36 months,Male,House,Own,20-25,300-500
10844,1,36 months,Female,House,Mortgage,>25,300-500
10845,1,36 months,Male,Car,Rent,20-25,300-500
10846,1,36 months,Female,House,Rent,>25,300-500
10847,1,36 months,Male,Car,Rent,>25,>500
10848,0,36 months,Female,Other,Mortgage,20-25,>500
10849,1,36 months,Male,House,Mortgage,20-25,300-500
10850,1,36 months,Female,House,Mortgage,>25,300-500
10851,1,36 months,Male,Other,Mortgage,>25,>500
10852,1,36 months,Female,House,Mortgage,>25,300-500
10853,0,36 months,Male,House,Mortgage,20-25,>500
10854,1,36 months,Male,House,Rent,>25,>500
10855,0,60 months,Male,other,Mortgage,>25,300-500
10856,0,36 months,Female,House,Rent,>25,>500
10857,0,36 months,Male,House,Rent,>25,>500
10858,1,36 months,Male,Personal,Mortgage,20-25,300-500
10859,1,36 months,Male,Car,Mortgage,20-25,300-500
10860,1,36 months,Female,House,Rent,>25,300-500
10861,1,36 months,Female,House,Mortgage,20-25,300-500
10862,0,60 months,Male,House,Rent,>25,300-500
10863,1,36 months,Male,Other,Own,20-25,300-500
10864,1,36 months,Male,House,Own,>25,>500
10865,1,36 months,Female,House,Mortgage,>25,300-500
10866,1,60 months,Male,Car,Rent,20-25,>500
10867,1,60 months,Male,other,Rent,20-25,>500
10868,1,36 months,Female,Personal,Own,>25,300-500
10869,1,36 months,Female,House,Rent,>25,>500
10870,1,36 months,Male,House,Rent,20-25,300-500
10871,1,36 months,Male,Wedding,Mortgage,>25,>500
10872,0,36 months,Female,House,Rent,20-25,>500
10873,0,36 months,Female,Other,Rent,20-25,300-500
10874,0,36 months,Female,Personal,Mortgage,>25,>500
10875,1,36 months,Female,Personal,Mortgage,>25,300-500
10876,0,36 months,Male,Other,Mortgage,20-25,>500
10877,1,36 months,Female,House,Mortgage,>25,300-500
10878,0,36 months,Male,Personal,Mortgage,20-25,>500
10879,1,36 months,Female,House,Rent,>25,300-500
10880,1,36 months,Female,House,Rent,>25,300-500
10881,1,36 months,Male,House,Rent,20-25,300-500
10882,1,36 months,Male,House,Mortgage,>25,>500
10883,0,60 months,Male,House,Mortgage,20-25,>500
10884,1,36 months,Male,Car,Mortgage,20-25,300-500
10885,1,36 months,Male,House,Rent,20-25,>500
10886,0,36 months,Female,House,Rent,20-25,>500
10887,0,36 months,Female,Other,Mortgage,>25,>500
10888,0,36 months,Female,House,Mortgage,20-25,>500
10889,1,36 months,Male,House,Rent,20-25,300-500
10890,1,36 months,Female,Personal,Mortgage,>25,300-500
10891,1,36 months,Male,Car,Mortgage,20-25,300-500
10892,1,36 months,Female,House,Rent,>25,300-500
10893,1,36 months,Male,House,Rent,>25,>500
10894,1,36 months,Female,Car,Mortgage,>25,>500
10895,0,36 months,Female,House,Rent,>25,>500
10896,0,36 months,Male,House,Rent,20-25,300-500
10897,1,36 months,Female,Other,Mortgage,>25,300-500
10898,1,36 months,Female,House,Mortgage,>25,300-500
10899,1,36 months,Female,House,Mortgage,>25,300-500
10900,1,36 months,Male,Personal,Own,20-25,300-500
10901,0,36 months,Female,House,Mortgage,>25,>500
10902,1,36 months,Male,Other,Rent,>25,>500
10903,0,36 months,Male,House,Mortgage,>25,>500
10904,1,36 months,Female,Car,Mortgage,>25,300-500
10905,0,36 months,Male,House,Mortgage,20-25,>500
10906,1,36 months,Female,Car,Mortgage,>25,300-500
10907,1,36 months,Male,House,Rent,>25,>500
10908,1,36 months,Male,House,Rent,20-25,300-500
10909,1,36 months,Male,House,Own,20-25,300-500
10910,1,36 months,Male,House,Mortgage,>25,>500
10911,0,36 months,Female,Other,Rent,>25,>500
10912,1,36 months,Female,Car,Mortgage,>25,300-500
10913,1,36 months,Female,House,Mortgage,>25,300-500
10914,1,36 months,Male,Other,Rent,20-25,300-500
10915,1,36 months,Male,Car,Mortgage,>25,>500
10916,0,60 months,Male,House,Rent,>25,>500
10917,0,36 months,Female,House,Rent,>25,>500
10918,1,36 months,Male,Car,Rent,20-25,300-500
10919,1,36 months,Male,Medical,Rent,20-25,300-500
10920,1,36 months,Male,Personal,Mortgage,>25,>500
10921,1,36 months,Male,Car,Rent,20-25,300-500
10922,1,36 months,Male,Car,Mortgage,>25,>500
10923,1,36 months,Male,House,Rent,20-25,300-500
10924,0,36 months,Female,House,Rent,20-25,>500
10925,1,36 months,Female,House,Mortgage,20-25,300-500
10926,0,36 months,Female,House,Rent,>25,>500
10927,1,36 months,Female,House,Rent,>25,300-500
10928,1,36 months,Female,Medical,Own,20-25,300-500
10929,0,36 months,Female,House,Rent,>25,>500
10930,1,36 months,Female,House,Mortgage,>25,300-500
10931,1,36 months,Female,House,Mortgage,>25,300-500
10932,1,36 months,Female,House,Rent,20-25,300-500
10933,1,36 months,Female,Car,Mortgage,>25,300-500
10934,1,36 months,Male,House,Rent,20-25,300-500
10935,0,60 months,Male,Car,Mortgage,>25,300-500
10936,1,36 months,Female,House,Mortgage,>25,300-500
10937,0,36 months,Female,House,Mortgage,20-25,>500
10938,0,36 months,Female,Car,Rent,20-25,>500
10939,1,36 months,Male,House,Rent,20-25,300-500
10940,1,36 months,Female,House,Own,20-25,300-500
10941,0,36 months,Female,House,Mortgage,>25,>500
10942,0,60 months,Male,Car,Rent,>25,>500
10943,1,36 months,Female,House,Mortgage,>25,300-500
10944,0,36 months,Female,House,Rent,>25,>500
10945,1,36 months,Male,House,Rent,20-25,300-500
10946,1,36 months,Female,House,Rent,20-25,300-500
10947,1,36 months,Female,Personal,Mortgage,>25,>500
10948,0,36 months,Female,Other,Mortgage,>25,>500
10949,1,36 months,Female,Car,Mortgage,20-25,300-500
10950,0,36 months,Female,House,Mortgage,>25,>500
10951,0,36 months,Male,House,Rent,>25,>500
10952,0,36 months,Female,House,Rent,20-25,>500
10953,1,36 months,Male,Wedding,Rent,>25,>500
10954,1,36 months,Male,House,Rent,20-25,300-500
10955,0,36 months,Female,House,Mortgage,>25,>500
10956,1,36 months,Male,Wedding,Mortgage,>25,>500
10957,1,36 months,Male,House,Rent,>25,>500
10958,1,36 months,Female,House,Mortgage,>25,300-500
10959,1,36 months,Male,House,Rent,20-25,300-500
10960,0,36 months,Male,House,Mortgage,20-25,300-500
10961,1,36 months,Male,House,Rent,20-25,300-500
10962,1,36 months,Male,House,Own,>25,>500
10963,0,36 months,Male,Car,Rent,20-25,300-500
10964,0,36 months,Male,House,Mortgage,>25,>500
10965,1,36 months,Female,Other,Mortgage,>25,300-500
10966,0,36 months,Female,Personal,Mortgage,20-25,>500
10967,1,36 months,Male,House,Rent,20-25,300-500
10968,1,36 months,Female,House,Own,>25,300-500
10969,1,36 months,Male,Personal,Mortgage,20-25,300-500
10970,1,36 months,Male,House,Rent,20-25,300-500
10971,1,36 months,Male,House,Rent,20-25,300-500
10972,0,36 months,Male,Personal,Mortgage,20-25,>500
10973,1,36 months,Male,House,Mortgage,20-25,300-500
10974,0,36 months,Male,House,Mortgage,20-25,300-500
10975,1,36 months,Male,Car,Rent,20-25,300-500
10976,1,36 months,Female,House,Own,>25,300-500
10977,1,36 months,Female,Car,Rent,>25,300-500
10978,1,36 months,Male,House,Mortgage,>25,>500
10979,1,36 months,Male,House,Rent,20-25,300-500
10980,0,36 months,Female,Other,Mortgage,>25,>500
10981,1,36 months,Male,Car,Mortgage,>25,>500
10982,1,36 months,Female,Car,Rent,>25,300-500
10983,0,36 months,Female,House,Rent,>25,>500
10984,1,60 months,Male,Car,Rent,20-25,>500
10985,1,36 months,Male,House,Mortgage,>25,>500
10986,1,36 months,Male,House,Rent,20-25,300-500
10987,1,36 months,Male,Car,Own,20-25,300-500
10988,0,36 months,Male,House,Rent,>25,>500
10989,1,36 months,Male,Other,Rent,20-25,300-500
10990,1,36 months,Female,Other,Mortgage,>25,>500
10991,1,36 months,Female,House,Mortgage,>25,>500
10992,1,36 months,Female,Car,Own,>25,300-500
10993,0,36 months,Female,Wedding,Mortgage,>25,>500
10994,1,36 months,Male,House,Rent,20-25,300-500
10995,1,36 months,Female,House,Mortgage,>25,300-500
10996,0,36 months,Male,House,Rent,20-25,300-500
10997,1,36 months,Female,House,Rent,>25,300-500
10998,0,36 months,Female,Personal,Mortgage,>25,>500
10999,1,36 months,Female,House,Mortgage,>25,300-500
11000,0,36 months,Male,House,Own,20-25,300-500
11001,0,36 months,Male,House,Rent,20-25,300-500
11002,0,60 months,Male,other,Mortgage,>25,>500
11003,1,36 months,Male,House,Mortgage,>25,>500
11004,0,36 months,Female,House,Mortgage,>25,>500
11005,1,36 months,Female,House,Rent,>25,300-500
11006,1,36 months,Male,House,Mortgage,20-25,300-500
11007,0,36 months,Female,Car,Rent,20-25,>500
11008,1,36 months,Male,House,Rent,20-25,300-500
11009,1,36 months,Female,House,Own,>25,300-500
11010,1,36 months,Male,Personal,Own,20-25,300-500
11011,0,36 months,Female,House,Mortgage,20-25,>500
11012,1,36 months,Male,Car,Rent,20-25,300-500
11013,1,36 months,Female,Car,Rent,>25,300-500
11014,0,36 months,Female,House,Mortgage,20-25,300-500
11015,1,36 months,Female,House,Mortgage,20-25,>500
11016,0,36 months,Male,Wedding,Rent,20-25,300-500
11017,0,36 months,Male,Car,Rent,20-25,300-500
11018,1,36 months,Male,House,Mortgage,20-25,300-500
11019,1,36 months,Male,Personal,Mortgage,>25,>500
11020,1,36 months,Female,Other,Rent,>25,300-500
11021,1,36 months,Female,House,Mortgage,>25,300-500
11022,1,36 months,Male,House,Rent,>25,>500
11023,1,36 months,Female,House,Rent,>25,300-500
11024,1,36 months,Female,House,Rent,>25,300-500
11025,1,36 months,Female,House,Rent,>25,300-500
11026,1,36 months,Male,Other,Rent,>25,>500
11027,1,36 months,Female,Car,Own,20-25,>500
11028,1,36 months,Female,House,Mortgage,>25,300-500
11029,0,36 months,Male,Wedding,Rent,20-25,>500
11030,1,36 months,Female,Other,Rent,>25,300-500
11031,1,36 months,Male,House,Rent,20-25,300-500
11032,0,36 months,Male,House,Rent,20-25,300-500
11033,1,36 months,Male,House,Rent,20-25,>500
11034,0,36 months,Male,House,Mortgage,20-25,300-500
11035,1,36 months,Male,Car,Own,20-25,300-500
11036,1,36 months,Female,House,Rent,>25,>500
11037,1,36 months,Male,House,Mortgage,20-25,300-500
11038,1,36 months,Male,House,Mortgage,20-25,300-500
11039,1,36 months,Female,Car,Mortgage,20-25,300-500
11040,1,36 months,Male,Car,Rent,20-25,300-500
11041,0,60 months,Male,other,Mortgage,>25,>500
11042,1,36 months,Male,House,Mortgage,20-25,300-500
11043,1,36 months,Female,House,Rent,>25,300-500
11044,1,60 months,Male,Car,Rent,20-25,>500
11045,1,36 months,Female,House,Mortgage,>25,300-500
11046,1,36 months,Male,Car,Mortgage,>25,>500
11047,1,36 months,Female,Other,Rent,>25,300-500
11048,1,36 months,Male,Personal,Own,20-25,300-500
11049,0,36 months,Female,House,Rent,>25,>500
11050,0,36 months,Male,House,Mortgage,20-25,300-500
11051,0,60 months,Male,Car,Rent,>25,300-500
11052,1,36 months,Male,Car,Rent,20-25,300-500
11053,0,36 months,Male,House,Rent,20-25,300-500
11054,1,36 months,Male,House,Mortgage,20-25,300-500
11055,0,36 months,Female,House,Mortgage,>25,>500
11056,1,36 months,Male,House,Own,>25,>500
11057,0,60 months,Male,Medical,Rent,>25,>500
11058,1,36 months,Female,Car,Rent,20-25,300-500
11059,1,36 months,Male,Car,Mortgage,20-25,300-500
11060,0,36 months,Male,Car,Own,20-25,>500
11061,1,36 months,Female,House,Mortgage,20-25,300-500
11062,1,60 months,Male,House,Rent,20-25,>500
11063,1,36 months,Male,House,Mortgage,20-25,300-500
11064,1,36 months,Male,House,Mortgage,20-25,300-500
11065,0,36 months,Female,Other,Rent,>25,>500
11066,0,36 months,Female,Other,Rent,>25,>500
11067,0,36 months,Male,Personal,Mortgage,>25,>500
11068,1,36 months,Female,House,Rent,>25,300-500
11069,0,36 months,Female,Personal,Mortgage,>25,>500
11070,1,36 months,Male,Other,Mortgage,20-25,300-500
11071,1,36 months,Female,Car,Own,>25,300-500
11072,0,36 months,Female,House,Mortgage,20-25,>500
11073,1,36 months,Male,Car,Rent,20-25,300-500
11074,0,36 months,Female,House,Mortgage,>25,>500
11075,1,36 months,Male,House,Rent,20-25,300-500
11076,0,36 months,Female,House,Rent,>25,>500
11077,1,36 months,Male,Other,Mortgage,20-25,300-500
11078,1,36 months,Male,House,Mortgage,20-25,300-500
11079,0,60 months,Male,Wedding,Rent,>25,>500
11080,0,36 months,Female,House,Rent,20-25,>500
11081,0,36 months,Male,Other,Rent,>25,>500
11082,1,36 months,Female,House,Mortgage,>25,300-500
11083,1,36 months,Male,House,Own,20-25,300-500
11084,1,36 months,Male,Car,Mortgage,>25,>500
11085,0,36 months,Female,Car,Rent,20-25,>500
11086,1,36 months,Male,House,Mortgage,>25,>500
11087,1,36 months,Female,House,Mortgage,20-25,>500
11088,0,36 months,Female,House,Rent,20-25,>500
11089,1,36 months,Male,House,Rent,20-25,300-500
11090,1,36 months,Female,House,Rent,20-25,300-500
11091,0,36 months,Female,Personal,Mortgage,>25,>500
11092,1,36 months,Male,House,Rent,20-25,300-500
11093,1,36 months,Male,Personal,Mortgage,>25,>500
11094,1,36 months,Male,Other,Mortgage,20-25,300-500
11095,1,36 months,Male,House,Rent,20-25,300-500
11096,0,36 months,Male,Personal,Rent,20-25,>500
11097,1,36 months,Female,Car,Rent,>25,300-500
11098,0,36 months,Female,House,Mortgage,>25,>500
11099,1,36 months,Male,House,Mortgage,20-25,300-500
11100,1,36 months,Male,Car,Own,20-25,300-500
11101,1,36 months,Male,Other,Rent,20-25,300-500
11102,1,36 months,Female,Personal,Mortgage,>25,300-500
11103,1,36 months,Female,Medical,Mortgage,>25,>500
11104,1,36 months,Male,House,Mortgage,20-25,300-500
11105,1,36 months,Male,House,Mortgage,20-25,300-500
11106,1,36 months,Female,House,Rent,>25,>500
11107,1,36 months,Female,Personal,Mortgage,>25,>500
11108,1,36 months,Male,Car,Mortgage,20-25,300-500
11109,0,36 months,Female,Other,Mortgage,20-25,>500
11110,1,36 months,Female,Other,Rent,>25,300-500
11111,0,36 months,Female,Other,Mortgage,>25,>500
11112,0,36 months,Male,House,Mortgage,>25,>500
11113,1,36 months,Female,House,Rent,>25,>500
11114,1,36 months,Male,Wedding,Rent,>25,>500
11115,1,36 months,Female,Other,Mortgage,>25,>500
11116,1,36 months,Female,Car,Mortgage,>25,300-500
11117,1,36 months,Male,Wedding,Mortgage,20-25,300-500
11118,1,36 months,Female,Car,Rent,>25,300-500
11119,1,36 months,Male,House,Mortgage,20-25,>500
11120,0,36 months,Male,Car,Rent,>25,>500
11121,1,36 months,Female,House,Mortgage,>25,300-500
11122,1,36 months,Female,House,Mortgage,>25,300-500
11123,1,36 months,Male,House,Rent,20-25,300-500
11124,1,36 months,Male,House,Mortgage,>25,>500
11125,1,36 months,Female,House,Mortgage,>25,300-500
11126,0,36 months,Female,House,Mortgage,>25,>500
11127,1,36 months,Male,Other,Mortgage,20-25,300-500
11128,1,36 months,Female,House,Rent,>25,300-500
11129,1,36 months,Male,Car,Rent,20-25,300-500
11130,1,36 months,Male,House,Rent,>25,>500
11131,1,36 months,Female,Other,Mortgage,>25,>500
11132,1,36 months,Female,House,Rent,20-25,300-500
11133,1,36 months,Male,House,Rent,20-25,300-500
11134,1,36 months,Male,House,Rent,20-25,300-500
11135,1,36 months,Male,House,Rent,20-25,300-500
11136,1,36 months,Male,House,Mortgage,>25,>500
11137,1,36 months,Female,Personal,Own,>25,300-500
11138,1,36 months,Male,Car,Rent,>25,>500
11139,0,36 months,Female,Wedding,Mortgage,>25,>500
11140,1,36 months,Male,Car,Rent,>25,>500
11141,0,36 months,Male,Other,Mortgage,>25,>500
11142,0,36 months,Male,Car,Rent,20-25,300-500
11143,1,36 months,Female,House,Rent,20-25,>500
11144,1,36 months,Male,House,Rent,>25,>500
11145,1,36 months,Male,Car,Mortgage,>25,>500
11146,1,36 months,Female,House,Own,>25,300-500
11147,1,36 months,Male,House,Rent,20-25,300-500
11148,1,36 months,Male,House,Rent,20-25,>500
11149,1,36 months,Female,House,Rent,>25,300-500
11150,1,36 months,Female,House,Rent,>25,300-500
11151,0,36 months,Male,House,Rent,>25,>500
11152,1,36 months,Male,Other,Mortgage,20-25,300-500
11153,0,36 months,Female,Other,Rent,>25,>500
11154,0,60 months,Male,Wedding,Mortgage,>25,>500
11155,1,36 months,Female,Car,Rent,>25,300-500
11156,1,36 months,Male,House,Rent,20-25,300-500
11157,0,36 months,Female,House,Mortgage,>25,>500
11158,1,36 months,Male,Car,Rent,20-25,300-500
11159,1,36 months,Female,Wedding,Mortgage,>25,>500
11160,1,36 months,Female,Car,Own,>25,300-500
11161,1,36 months,Female,House,Rent,>25,300-500
11162,1,36 months,Male,Other,Own,20-25,300-500
11163,1,36 months,Male,House,Mortgage,20-25,300-500
11164,1,36 months,Female,House,Rent,>25,300-500
11165,1,36 months,Male,House,Own,20-25,300-500
11166,0,36 months,Female,Car,Mortgage,>25,>500
11167,1,36 months,Male,House,Own,>25,>500
11168,1,36 months,Male,Wedding,Rent,>25,>500
11169,1,36 months,Male,House,Mortgage,>25,>500
11170,1,36 months,Male,House,Rent,>25,>500
11171,1,36 months,Male,House,Mortgage,>25,>500
11172,0,36 months,Male,Other,Rent,>25,>500
11173,1,36 months,Female,House,Rent,>25,300-500
11174,0,36 months,Male,House,Mortgage,20-25,300-500
11175,1,36 months,Male,Other,Rent,>25,>500
11176,1,36 months,Male,House,Rent,20-25,300-500
11177,0,36 months,Male,House,Rent,>25,>500
11178,1,36 months,Female,House,Rent,>25,300-500
11179,0,36 months,Male,Car,Mortgage,20-25,300-500
11180,0,60 months,Male,Personal,Mortgage,>25,>500
11181,0,36 months,Female,Personal,Mortgage,20-25,>500
11182,0,36 months,Male,House,Mortgage,20-25,300-500
11183,0,36 months,Male,Car,Rent,20-25,>500
11184,1,36 months,Female,House,Rent,20-25,>500
11185,1,36 months,Male,Wedding,Mortgage,20-25,>500
11186,1,36 months,Female,House,Rent,>25,300-500
11187,1,60 months,Male,House,Mortgage,20-25,>500
11188,1,36 months,Female,Car,Rent,>25,300-500
11189,1,36 months,Male,Personal,Mortgage,>25,>500
11190,0,36 months,Female,House,Mortgage,20-25,>500
11191,1,36 months,Male,House,Mortgage,20-25,300-500
11192,0,36 months,Female,House,Mortgage,20-25,>500
11193,0,36 months,Female,House,Mortgage,>25,>500
11194,0,36 months,Male,House,Rent,20-25,300-500
11195,1,36 months,Male,Car,Mortgage,>25,>500
11196,0,36 months,Female,Personal,Mortgage,>25,>500
11197,1,36 months,Male,House,Mortgage,20-25,300-500
11198,0,36 months,Female,House,Mortgage,20-25,>500
11199,0,36 months,Female,House,Mortgage,20-25,>500
11200,0,36 months,Female,House,Mortgage,>25,>500
11201,1,36 months,Male,House,Rent,>25,>500
11202,1,36 months,Female,House,Mortgage,>25,300-500
11203,1,36 months,Male,Other,Mortgage,>25,>500
11204,1,36 months,Male,House,Rent,20-25,300-500
11205,0,36 months,Female,House,Rent,20-25,300-500
11206,1,36 months,Male,Personal,Mortgage,>25,>500
11207,0,36 months,Female,Car,Mortgage,20-25,>500
11208,1,36 months,Male,Other,Mortgage,>25,>500
11209,1,36 months,Female,Personal,Mortgage,>25,>500
11210,0,60 months,Male,House,Rent,>25,>500
11211,1,36 months,Male,Personal,Mortgage,20-25,300-500
11212,0,36 months,Female,House,Rent,>25,>500
11213,1,36 months,Male,Personal,Mortgage,>25,>500
11214,1,36 months,Male,House,Mortgage,>25,>500
11215,1,36 months,Female,House,Mortgage,>25,>500
11216,0,36 months,Female,Personal,Mortgage,>25,>500
